,Unnamed: 0,NameCode_x,Last_Name_x,First_Name_x,Season_x,Age,Team,Nat,Pos,GP,G,A,PTS,PM,PIM,ESG,PPG,SHG,Shot,TOI,OPS,DPS,PS,OGVT,DGVT,SGVT,GVT,Sub_ID,TotYears,year_number,NameCode_Season,Season_Start,Season_y,NameCode_y,First_Name_y,Last_Name_y,Salary,Sal_mil,a1,a2,a3,a4,a5,a6,goals_million,assists_million,point_/million,shots_million,plus_minus_million,time_on_ice_million
1473,14391,Kopecky Tomas,Kopecky,Tomas,2012-13,30.0,FLA,CS,RW,47,15,12,27,-8,28,10,4,1,92,831,2.6,0.7,3.3,4.5,1.5,0.0,6.1,Sub_ 2492,10,8,Kopecky Tomas_2012-2013,2012,2012-2013,Kopecky Tomas,Tomas ,Kopecky,1756098,1.756098,8.541664531250534,6.833331625000428,15.374996156250962,52.388875791669946,-4.5555544166669515,473.20821503127956,8.541664531250534,6.833331625000428,15.374996156250962,52.388875791669946,-4.5555544166669515,473.20821503127956
1474,14392,Kopecky Tomas,Kopecky,Tomas,2013-14,31.0,FLA,CS,RW,49,4,8,12,0,18,3,0,1,95,778,-0.3,0.8,0.5,0.2,1.3,1.2,2.7,Sub_ 2492,10,9,Kopecky Tomas_2013-2014,2013,2013-2014,Kopecky Tomas,Tomas ,Kopecky,3000000,3.0,1.3333333333333333,2.6666666666666665,4.0,31.666666666666668,0.0,259.3333333333333,1.3333333333333333,2.6666666666666665,4.0,31.666666666666668,0.0,259.3333333333333
1475,14393,Kopecky Tomas,Kopecky,Tomas,2014-15,32.0,FLA,SK,RW,64,2,6,8,-19,28,2,0,0,106,826,-1.2,0.1,-1.1,-2.7,0.3,-0.3,-2.6,Sub_ 2492,10,10,Kopecky Tomas_2014-2015,2014,2014-2015,Kopecky Tomas,Tomas ,Kopecky,2850000,2.85,0.7017543859649122,2.1052631578947367,2.807017543859649,37.19298245614035,-6.666666666666666,289.82456140350877,0.7017543859649122,2.1052631578947367,2.807017543859649,37.19298245614035,-6.666666666666666,289.82456140350877
1476,14399,Kopitar Anze,Kopitar,Anze,2011-12,24.0,LAK,YU,C,82,25,51,76,12,20,15,8,2,230,1750,6.4,3.1,9.5,9.3,6.9,-1.7,14.6,Sub_ 2493,10,6,Kopitar Anze_2011-2012,2011,2011-2012,Kopitar Anze,Anze ,Kopitar,6400000,6.4,3.90625,7.96875,11.875,35.9375,1.875,273.4375,3.90625,7.96875,11.875,35.9375,1.875,273.4375
1477,14400,Kopitar Anze,Kopitar,Anze,2012-13,25.0,LAK,YU,C,47,10,32,42,14,16,10,0,0,98,963,3.1,1.8,4.9,6.2,3.7,0.5,10.4,Sub_ 2493,10,7,Kopitar Anze_2012-2013,2012,2012-2013,Kopitar Anze,Anze ,Kopitar,6500000,6.5,1.5384615384615385,4.923076923076923,6.461538461538462,15.076923076923077,2.1538461538461537,148.15384615384616,1.5384615384615385,4.923076923076923,6.461538461538462,15.076923076923077,2.1538461538461537,148.15384615384616
1478,14401,Kopitar Anze,Kopitar,Anze,2013-14,26.0,LAK,YU,C,82,29,41,70,34,24,19,10,0,200,1713,6.4,3.7,10.0,10.8,7.9,1.7,20.4,Sub_ 2493,10,8,Kopitar Anze_2013-2014,2013,2013-2014,Kopitar Anze,Anze ,Kopitar,7500000,7.5,3.8666666666666667,5.466666666666667,9.333333333333334,26.666666666666668,4.533333333333333,228.4,3.8666666666666667,5.466666666666667,9.333333333333334,26.666666666666668,4.533333333333333,228.4
1479,14402,Kopitar Anze,Kopitar,Anze,2014-15,27.0,LAK,SI,C,79,16,48,64,-2,10,10,6,0,134,1532,4.7,1.7,6.4,8.6,3.8,-1.2,11.1,Sub_ 2493,10,9,Kopitar Anze_2014-2015,2014,2014-2015,Kopitar Anze,Anze ,Kopitar,7500000,7.5,2.1333333333333333,6.4,8.533333333333333,17.866666666666667,-0.26666666666666666,204.26666666666668,2.1333333333333333,6.4,8.533333333333333,17.866666666666667,-0.26666666666666666,204.26666666666668
1480,14403,Kopitar Anze,Kopitar,Anze,2015-16,28.0,LAK,SI,C,81,25,49,74,34,16,19,5,1,177,1690,6.5,3.3,9.7,12.5,7.2,1.2,20.9,Sub_ 2493,10,10,Kopitar Anze_2015-2016,2015,2015-2016,Kopitar Anze,Anze ,Kopitar,6800000,6.8,3.6764705882352944,7.205882352941177,10.882352941176471,26.029411764705884,5.0,248.52941176470588,3.6764705882352944,7.205882352941177,10.882352941176471,26.029411764705884,5.0,248.52941176470588
1481,14482,Korpikoski Lauri,Korpikoski,Lauri,2011-12,25.0,PHX,FI,LW,82,17,20,37,3,14,14,0,3,146,1405,2.0,1.6,3.7,3.3,4.2,-0.6,7.0,Sub_ 2504,8,4,Korpikoski Lauri_2011-2012,2011,2011-2012,Korpikoski Lauri,Lauri ,Korpikoski,1750000,1.75,9.714285714285714,11.428571428571429,21.142857142857142,83.42857142857143,1.7142857142857142,802.8571428571429,9.714285714285714,11.428571428571429,21.142857142857142,83.42857142857143,1.7142857142857142,802.8571428571429
1482,14483,Korpikoski Lauri,Korpikoski,Lauri,2012-13,26.0,PHX,FI,LW,36,6,5,11,-3,12,5,1,0,83,616,0.2,0.5,0.6,-0.7,1.1,-0.3,0.1,Sub_ 2504,8,5,Korpikoski Lauri_2012-2013,2012,2012-2013,Korpikoski Lauri,Lauri ,Korpikoski,1082927,1.082927,5.540539667032035,4.617116389193362,10.157656056225397,76.6441320606098,-2.7702698335160174,568.8287391486223,5.540539667032035,4.617116389193362,10.157656056225397,76.6441320606098,-2.7702698335160174,568.8287391486223
1483,14484,Korpikoski Lauri,Korpikoski,Lauri,2013-14,27.0,PHX,FI,LW,64,9,16,25,-7,24,8,1,0,109,1029,0.9,0.9,1.7,2.3,1.8,0.0,4.0,Sub_ 2504,8,6,Korpikoski Lauri_2013-2014,2013,2013-2014,Korpikoski Lauri,Lauri ,Korpikoski,2000000,2.0,4.5,8.0,12.5,54.5,-3.5,514.5,4.5,8.0,12.5,54.5,-3.5,514.5
1484,14485,Korpikoski Lauri,Korpikoski,Lauri,2014-15,28.0,ARI,FI,LW,69,6,15,21,-27,12,1,5,0,82,1052,0.1,0.3,0.4,-1.3,0.2,0.0,-1.1,Sub_ 2504,8,7,Korpikoski Lauri_2014-2015,2014,2014-2015,Korpikoski Lauri,Lauri ,Korpikoski,2300000,2.3,2.608695652173913,6.521739130434783,9.130434782608697,35.652173913043484,-11.73913043478261,457.3913043478261,2.608695652173913,6.521739130434783,9.130434782608697,35.652173913043484,-11.73913043478261,457.3913043478261
1485,14486,Korpikoski Lauri,Korpikoski,Lauri,2015-16,29.0,EDM,FI,LW,71,10,12,22,-17,10,7,2,1,88,989,0.8,0.5,1.3,1.7,1.4,-0.2,2.9,Sub_ 2504,8,8,Korpikoski Lauri_2015-2016,2015,2015-2016,Korpikoski Lauri,Lauri ,Korpikoski,2700000,2.7,3.7037037037037033,4.444444444444444,8.148148148148147,32.59259259259259,-6.296296296296296,366.29629629629625,3.7037037037037033,4.444444444444444,8.148148148148147,32.59259259259259,-6.296296296296296,366.29629629629625
1486,14506,Kostka Mike,Kostka,Mike,2015-16,30.0,OTT,CA,D,15,0,1,1,6,4,0,0,0,9,223,-0.2,0.8,0.7,-0.6,1.1,0.0,0.5,Sub_ 2510,3,3,Kostka Mike_2015-2016,2015,2015-2016,Kostka Mike,Mike ,Kostka,800000,0.8,0.0,1.25,1.25,11.25,7.5,278.75,0.0,1.25,1.25,11.25,7.5,278.75
1487,14619,Kozun Brandon,Kozun,Brandon,2014-15,24.0,TOR,US,RW,20,2,2,4,-3,6,2,0,0,8,158,0.3,0.1,0.3,-0.1,0.2,0.0,0.2,Sub_ 2522,1,1,Kozun Brandon_2014-2015,2014,2014-2015,Kozun Brandon,Brandon ,Kozun,366666,0.366666,5.454555371918858,5.454555371918858,10.909110743837717,21.818221487675434,-8.181833057878288,430.9098743815898,5.454555371918858,5.454555371918858,10.909110743837717,21.818221487675434,-8.181833057878288,430.9098743815898
1488,14650,Kreider Chris,Kreider,Chris,2012-13,21.0,NYR,US,C,23,2,1,3,-1,6,2,0,0,19,233,-0.1,0.2,0.1,-0.7,0.4,-0.3,-0.6,Sub_ 2529,4,1,Kreider Chris_2012-2013,2012,2012-2013,Kreider Chris,Chris ,Kreider,900000,0.9,2.2222222222222223,1.1111111111111112,3.333333333333333,21.11111111111111,-1.1111111111111112,258.88888888888886,2.2222222222222223,1.1111111111111112,3.333333333333333,21.11111111111111,-1.1111111111111112,258.88888888888886
1489,14651,Kreider Chris,Kreider,Chris,2013-14,22.0,NYR,US,LW,66,17,20,37,14,72,11,6,0,136,1038,3.2,1.9,5.1,5.0,3.0,0.0,8.1,Sub_ 2529,4,2,Kreider Chris_2013-2014,2013,2013-2014,Kreider Chris,Chris ,Kreider,900000,0.9,18.88888888888889,22.22222222222222,41.11111111111111,151.11111111111111,15.555555555555555,1153.3333333333333,18.88888888888889,22.22222222222222,41.11111111111111,151.11111111111111,15.555555555555555,1153.3333333333333
1490,14652,Kreider Chris,Kreider,Chris,2014-15,23.0,NYR,US,LW/C,80,21,25,46,24,88,14,7,0,180,1257,4.2,2.2,6.4,7.8,3.0,0.0,10.8,Sub_ 2529,4,3,Kreider Chris_2014-2015,2014,2014-2015,Kreider Chris,Chris ,Kreider,2350000,2.35,8.936170212765957,10.638297872340425,19.574468085106382,76.59574468085106,10.212765957446807,534.8936170212766,8.936170212765957,10.638297872340425,19.574468085106382,76.59574468085106,10.212765957446807,534.8936170212766
1491,14653,Kreider Chris,Kreider,Chris,2015-16,24.0,NYR,US,LW,79,21,22,43,10,58,16,5,0,158,1261,3.8,1.6,5.4,4.7,2.4,0.0,7.1,Sub_ 2529,4,4,Kreider Chris_2015-2016,2015,2015-2016,Kreider Chris,Chris ,Kreider,2600000,2.6,8.076923076923077,8.461538461538462,16.538461538461537,60.76923076923077,3.846153846153846,485.0,8.076923076923077,8.461538461538462,16.538461538461537,60.76923076923077,3.846153846153846,485.0
1492,14659,Krejci David,Krejci,David,2011-12,25.0,BOS,CS,C,79,23,39,62,-5,36,21,2,0,145,1455,5.7,0.9,6.6,9.5,0.7,1.3,11.6,Sub_ 2530,10,6,Krejci David_2011-2012,2011,2011-2012,Krejci David,David ,Krejci,4000000,4.0,5.75,9.75,15.5,36.25,-1.25,363.75,5.75,9.75,15.5,36.25,-1.25,363.75
1493,14660,Krejci David,Krejci,David,2012-13,26.0,BOS,CS,C,47,10,23,33,1,20,10,0,0,93,870,2.4,1.0,3.4,3.5,0.8,-0.3,4.0,Sub_ 2530,10,7,Krejci David_2012-2013,2012,2012-2013,Krejci David,David ,Krejci,3073171,3.073171,3.2539679698916855,7.484126330750876,10.738094300642562,30.261902119992673,0.3253967969891685,283.09521338057664,3.2539679698916855,7.484126330750876,10.738094300642562,30.261902119992673,0.3253967969891685,283.09521338057664
1494,14661,Krejci David,Krejci,David,2013-14,27.0,BOS,CS,C,80,19,50,69,39,28,16,3,0,169,1530,5.6,3.0,8.6,11.7,4.5,-1.4,14.8,Sub_ 2530,10,8,Krejci David_2013-2014,2013,2013-2014,Krejci David,David ,Krejci,5250000,5.25,3.619047619047619,9.523809523809524,13.142857142857142,32.19047619047619,7.428571428571429,291.42857142857144,3.619047619047619,9.523809523809524,13.142857142857142,32.19047619047619,7.428571428571429,291.42857142857144
1495,14662,Krejci David,Krejci,David,2014-15,28.0,BOS,CZ,C,47,7,24,31,7,22,5,1,1,70,854,1.9,1.2,3.1,3.2,2.0,-0.4,4.8,Sub_ 2530,10,9,Krejci David_2014-2015,2014,2014-2015,Krejci David,David ,Krejci,5250000,5.25,1.3333333333333333,4.571428571428571,5.904761904761905,13.333333333333334,1.3333333333333333,162.66666666666666,1.3333333333333333,4.571428571428571,5.904761904761905,13.333333333333334,1.3333333333333333,162.66666666666666
1496,14663,Krejci David,Krejci,David,2015-16,29.0,BOS,CS,C,72,17,46,63,4,32,13,4,0,143,1462,4.9,1.7,6.6,10.2,2.7,0.2,13.2,Sub_ 2530,10,10,Krejci David_2015-2016,2015,2015-2016,Krejci David,David ,Krejci,7250000,7.25,2.3448275862068964,6.344827586206897,8.689655172413794,19.724137931034484,0.5517241379310345,201.6551724137931,2.3448275862068964,6.344827586206897,8.689655172413794,19.724137931034484,0.5517241379310345,201.6551724137931
1497,14719,Kronwall Niklas,Kronwall,Niklas,2011-12,31.0,DET,SE,D,82,15,21,36,-2,38,8,7,0,141,1875,3.5,3.3,6.7,6.2,3.7,0.0,9.9,Sub_ 2539,12,8,Kronwall Niklas_2011-2012,2011,2011-2012,Kronwall Niklas,Niklas ,Kronwall,3750000,3.75,4.0,5.6,9.6,37.6,-0.5333333333333333,500.0,4.0,5.6,9.6,37.6,-0.5333333333333333,500.0
1498,14720,Kronwall Niklas,Kronwall,Niklas,2012-13,32.0,DET,SE,D,48,5,24,29,-5,44,3,2,0,67,1169,2.4,2.4,4.8,3.8,2.4,0.0,6.2,Sub_ 2539,12,9,Kronwall Niklas_2012-2013,2012,2012-2013,Kronwall Niklas,Niklas ,Kronwall,4500000,4.5,1.1111111111111112,5.333333333333333,6.444444444444445,14.88888888888889,-1.1111111111111112,259.77777777777777,1.1111111111111112,5.333333333333333,6.444444444444445,14.88888888888889,-1.1111111111111112,259.77777777777777
1499,14721,Kronwall Niklas,Kronwall,Niklas,2013-14,33.0,DET,SE,D,79,8,41,49,0,44,3,5,0,110,1921,4.1,4.0,8.1,6.9,4.4,0.0,11.3,Sub_ 2539,12,10,Kronwall Niklas_2013-2014,2013,2013-2014,Kronwall Niklas,Niklas ,Kronwall,6000000,6.0,1.3333333333333333,6.833333333333333,8.166666666666666,18.333333333333332,0.0,320.1666666666667,1.3333333333333333,6.833333333333333,8.166666666666666,18.333333333333332,0.0,320.1666666666667
1500,14722,Kronwall Niklas,Kronwall,Niklas,2014-15,34.0,DET,SE,D,80,9,35,44,-4,40,6,3,0,101,1907,3.6,3.6,7.2,6.3,4.8,-0.5,10.5,Sub_ 2539,12,11,Kronwall Niklas_2014-2015,2014,2014-2015,Kronwall Niklas,Niklas ,Kronwall,6000000,6.0,1.5,5.833333333333333,7.333333333333333,16.833333333333332,-0.6666666666666666,317.8333333333333,1.5,5.833333333333333,7.333333333333333,16.833333333333332,-0.6666666666666666,317.8333333333333
1501,14723,Kronwall Niklas,Kronwall,Niklas,2015-16,35.0,DET,SE,D,64,3,23,26,-21,30,3,0,0,61,1409,1.5,1.5,3.1,2.0,0.1,0.0,2.1,Sub_ 2539,12,12,Kronwall Niklas_2015-2016,2015,2015-2016,Kronwall Niklas,Niklas ,Kronwall,6000000,6.0,0.5,3.8333333333333335,4.333333333333333,10.166666666666666,-3.5,234.83333333333334,0.5,3.8333333333333335,4.333333333333333,10.166666666666666,-3.5,234.83333333333334
1502,14734,Krug Torey,Krug,Torey,2011-12,20.0,BOS,US,D,2,0,1,1,0,0,0,0,0,3,34,0.1,0.1,0.1,0.2,0.0,0.0,0.2,Sub_ 2543,5,1,Krug Torey_2011-2012,2011,2011-2012,Krug Torey,Torey ,Krug,817115,0.817115,0.0,1.2238179448425253,1.2238179448425253,3.6714538345275756,0.0,41.609810124645854,0.0,1.2238179448425253,1.2238179448425253,3.6714538345275756,0.0,41.609810124645854
1503,14735,Krug Torey,Krug,Torey,2012-13,21.0,BOS,US,D,1,0,1,1,-1,0,0,0,0,0,16,0.1,-0.1,0.0,0.0,-0.2,0.0,-0.1,Sub_ 2543,5,2,Krug Torey_2012-2013,2012,2012-2013,Krug Torey,Torey ,Krug,925000,0.925,0.0,1.081081081081081,1.081081081081081,0.0,-1.081081081081081,17.297297297297295,0.0,1.081081081081081,1.081081081081081,0.0,-1.081081081081081,17.297297297297295
1504,14736,Krug Torey,Krug,Torey,2013-14,22.0,BOS,US,D,79,14,26,40,18,28,8,6,0,183,1383,4.4,3.7,8.1,8.8,2.8,0.0,11.6,Sub_ 2543,5,3,Krug Torey_2013-2014,2013,2013-2014,Krug Torey,Torey ,Krug,925000,0.925,15.135135135135135,28.108108108108105,43.24324324324324,197.83783783783784,19.45945945945946,1495.135135135135,15.135135135135135,28.108108108108105,43.24324324324324,197.83783783783784,19.45945945945946,1495.135135135135
1505,14737,Krug Torey,Krug,Torey,2014-15,23.0,BOS,US,D,78,12,27,39,13,20,10,2,0,205,1528,3.9,4.3,8.2,6.9,3.8,-0.7,10.0,Sub_ 2543,5,4,Krug Torey_2014-2015,2014,2014-2015,Krug Torey,Torey ,Krug,1400000,1.4,8.571428571428571,19.28571428571429,27.857142857142858,146.42857142857144,9.285714285714286,1091.4285714285716,8.571428571428571,19.28571428571429,27.857142857142858,146.42857142857144,9.285714285714286,1091.4285714285716
1506,14738,Krug Torey,Krug,Torey,2015-16,24.0,BOS,US,D,81,4,40,44,9,33,3,1,0,244,1751,3.2,3.9,7.2,6.5,2.3,0.2,9.0,Sub_ 2543,5,5,Krug Torey_2015-2016,2015,2015-2016,Krug Torey,Torey ,Krug,3400000,3.4,1.1764705882352942,11.764705882352942,12.941176470588236,71.76470588235294,2.6470588235294117,515.0,1.1764705882352942,11.764705882352942,12.941176470588236,71.76470588235294,2.6470588235294117,515.0
1507,14740,Kruger Marcus,Kruger,Marcus,2011-12,21.0,CHI,SE,C,71,9,17,26,11,22,9,0,0,89,1093,0.8,1.4,2.2,1.8,3.0,-0.3,4.6,Sub_ 2544,6,2,Kruger Marcus_2011-2012,2011,2011-2012,Kruger Marcus,Marcus ,Kruger,715000,0.715,12.587412587412588,23.776223776223777,36.36363636363637,124.47552447552448,15.384615384615385,1528.6713286713286,12.587412587412588,23.776223776223777,36.36363636363637,124.47552447552448,15.384615384615385,1528.6713286713286
1508,14741,Kruger Marcus,Kruger,Marcus,2012-13,22.0,CHI,SE,C,47,4,9,13,3,24,4,0,0,50,666,0.1,0.7,0.8,0.4,2.9,0.0,3.4,Sub_ 2544,6,3,Kruger Marcus_2012-2013,2012,2012-2013,Kruger Marcus,Marcus ,Kruger,900000,0.9,4.444444444444445,10.0,14.444444444444445,55.55555555555556,3.333333333333333,740.0,4.444444444444445,10.0,14.444444444444445,55.55555555555556,3.333333333333333,740.0
1509,14742,Kruger Marcus,Kruger,Marcus,2013-14,23.0,CHI,SE,C,81,8,20,28,6,36,8,0,0,96,1124,0.9,1.1,2.0,3.5,4.4,-0.6,7.3,Sub_ 2544,6,4,Kruger Marcus_2013-2014,2013,2013-2014,Kruger Marcus,Marcus ,Kruger,1250000,1.25,6.4,16.0,22.4,76.8,4.8,899.2,6.4,16.0,22.4,76.8,4.8,899.2
1510,14743,Kruger Marcus,Kruger,Marcus,2014-15,24.0,CHI,SE,C,81,7,10,17,-5,32,7,0,0,126,1060,-0.3,1.1,0.8,0.1,2.9,0.0,3.0,Sub_ 2544,6,5,Kruger Marcus_2014-2015,2014,2014-2015,Kruger Marcus,Marcus ,Kruger,1400000,1.4,5.0,7.142857142857143,12.142857142857144,90.0,-3.5714285714285716,757.1428571428572,5.0,7.142857142857143,12.142857142857144,90.0,-3.5714285714285716,757.1428571428572
1511,14744,Kruger Marcus,Kruger,Marcus,2015-16,25.0,CHI,SE,C,41,0,4,4,-5,24,0,0,0,50,554,-1.1,0.4,-0.7,-2.0,0.8,0.0,-1.2,Sub_ 2544,6,6,Kruger Marcus_2015-2016,2015,2015-2016,Kruger Marcus,Marcus ,Kruger,1500000,1.5,0.0,2.6666666666666665,2.6666666666666665,33.333333333333336,-3.3333333333333335,369.3333333333333,0.0,2.6666666666666665,2.6666666666666665,33.333333333333336,-3.3333333333333335,369.3333333333333
1512,14842,Kucherov Nikita,Kucherov,Nikita,2013-14,20.0,TBL,,RW,52,9,9,18,3,14,6,3,0,102,682,1.1,0.8,1.9,2.3,1.2,0.4,3.9,Sub_ 2557,3,1,Kucherov Nikita_2013-2014,2013,2013-2014,Kucherov Nikita,Nikita ,Kucherov,692500,0.6925,12.99638989169675,12.99638989169675,25.9927797833935,147.29241877256317,4.332129963898917,984.8375451263538,12.99638989169675,12.99638989169675,25.9927797833935,147.29241877256317,4.332129963898917,984.8375451263538
1513,14843,Kucherov Nikita,Kucherov,Nikita,2014-15,21.0,TBL,RU,RW,82,29,36,65,38,37,27,2,0,191,1226,7.2,2.7,9.9,12.4,4.9,0.4,17.7,Sub_ 2557,3,2,Kucherov Nikita_2014-2015,2014,2014-2015,Kucherov Nikita,Nikita ,Kucherov,875000,0.875,33.142857142857146,41.142857142857146,74.28571428571429,218.28571428571428,43.42857142857143,1401.142857142857,33.142857142857146,41.142857142857146,74.28571428571429,218.28571428571428,43.42857142857143,1401.142857142857
1514,14844,Kucherov Nikita,Kucherov,Nikita,2015-16,22.0,TBL,RU,RW,77,30,36,66,9,30,21,9,0,209,1402,7.2,2.0,9.2,13.5,2.2,-0.9,14.8,Sub_ 2557,3,3,Kucherov Nikita_2015-2016,2015,2015-2016,Kucherov Nikita,Nikita ,Kucherov,700000,0.7,42.85714285714286,51.42857142857143,94.28571428571429,298.5714285714286,12.857142857142858,2002.857142857143,42.85714285714286,51.42857142857143,94.28571428571429,298.5714285714286,12.857142857142858,2002.857142857143
1515,14858,Kuhnhackl Tom,Kuhnhackl,Tom,2015-16,24.0,PIT,DE,RW,42,5,10,15,3,24,3,0,2,52,512,0.8,0.6,1.5,1.6,1.5,0.0,3.0,Sub_ 2561,1,1,Kuhnhackl Tom_2015-2016,2015,2015-2016,Kuhnhackl Tom,Tom ,Kuhnhackl,575000,0.575,8.695652173913045,17.39130434782609,26.086956521739133,90.43478260869566,5.217391304347826,890.4347826086957,8.695652173913045,17.39130434782609,26.086956521739133,90.43478260869566,5.217391304347826,890.4347826086957
1516,14859,Kukan Dean,Kukan,Dean,2015-16,22.0,CBJ,,D,8,0,0,0,9,0,0,0,0,3,139,-0.2,1.0,0.9,-0.6,1.6,0.0,1.0,Sub_ 2562,1,1,Kukan Dean_2015-2016,2015,2015-2016,Kukan Dean,Dean ,Kukan,141430,0.14143,0.0,0.0,0.0,21.211906950434845,63.635720851304534,982.8183553701477,0.0,0.0,0.0,21.211906950434845,63.635720851304534,982.8183553701477
1517,14864,Kulak Brett,Kulak,Brett,2014-15,21.0,CGY,CA,D,1,0,0,0,0,2,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sub_ 2564,2,1,Kulak Brett_2014-2015,2014,2014-2015,Kulak Brett,Brett ,Kulak,90913,0.090913,0.0,0.0,0.0,0.0,0.0,219.99054040676253,0.0,0.0,0.0,0.0,0.0,219.99054040676253
1518,14865,Kulak Brett,Kulak,Brett,2015-16,22.0,CGY,CA,D,8,0,0,0,-2,0,0,0,0,9,99,-0.1,0.0,-0.1,-0.3,-0.1,0.0,-0.4,Sub_ 2564,2,2,Kulak Brett_2015-2016,2015,2015-2016,Kulak Brett,Brett ,Kulak,135638,0.135638,0.0,0.0,0.0,66.35308689305357,-14.74513042067857,729.8839558235892,0.0,0.0,0.0,66.35308689305357,-14.74513042067857,729.8839558235892
1519,14876,Kulemin Nikolai,Kulemin,Nikolai,2011-12,25.0,TOR,SU,LW,70,7,21,28,2,6,6,1,0,107,1066,0.9,1.1,2.0,1.5,2.4,-0.3,3.7,Sub_ 2567,7,4,Kulemin Nikolai_2011-2012,2011,2011-2012,Kulemin Nikolai,Nikolai ,Kulemin,2200000,2.2,3.1818181818181817,9.545454545454545,12.727272727272727,48.63636363636363,0.9090909090909091,484.5454545454545,3.1818181818181817,9.545454545454545,12.727272727272727,48.63636363636363,0.9090909090909091,484.5454545454545
1520,14877,Kulemin Nikolai,Kulemin,Nikolai,2012-13,26.0,TOR,SU,LW,48,7,16,23,-5,22,7,0,0,72,803,1.1,0.5,1.6,1.3,3.0,-0.6,3.7,Sub_ 2567,7,5,Kulemin Nikolai_2012-2013,2012,2012-2013,Kulemin Nikolai,Nikolai ,Kulemin,2600000,2.6,2.692307692307692,6.153846153846153,8.846153846153847,27.69230769230769,-1.923076923076923,308.8461538461538,2.692307692307692,6.153846153846153,8.846153846153847,27.69230769230769,-1.923076923076923,308.8461538461538
1521,14878,Kulemin Nikolai,Kulemin,Nikolai,2013-14,27.0,TOR,SU,LW,70,9,11,20,-4,24,9,0,0,81,1136,0.2,0.9,1.1,0.9,1.4,0.0,2.3,Sub_ 2567,7,6,Kulemin Nikolai_2013-2014,2013,2013-2014,Kulemin Nikolai,Nikolai ,Kulemin,3000000,3.0,3.0,3.6666666666666665,6.666666666666667,27.0,-1.3333333333333333,378.6666666666667,3.0,3.6666666666666665,6.666666666666667,27.0,-1.3333333333333333,378.6666666666667
1522,14879,Kulemin Nikolai,Kulemin,Nikolai,2015-16,29.0,NYI,SU,LW,81,9,13,22,13,22,9,0,0,92,1139,0.3,1.8,2.1,0.4,5.1,0.0,5.5,Sub_ 2567,7,7,Kulemin Nikolai_2015-2016,2015,2015-2016,Kulemin Nikolai,Nikolai ,Kulemin,4250000,4.25,2.1176470588235294,3.0588235294117645,5.176470588235294,21.647058823529413,3.0588235294117645,268.0,2.1176470588235294,3.0588235294117645,5.176470588235294,21.647058823529413,3.0588235294117645,268.0
1523,14884,Kulikov Dmitry,Kulikov,Dmitry,2011-12,21.0,FLA,SU,D,58,4,24,28,-5,36,2,2,0,104,1268,2.1,2.6,4.8,3.8,2.7,0.5,7.1,Sub_ 2570,7,3,Kulikov Dmitry_2011-2012,2011,2011-2012,Kulikov Dmitry,Dmitry ,Kulikov,990000,0.99,4.040404040404041,24.242424242424242,28.282828282828284,105.05050505050505,-5.05050505050505,1280.8080808080808,4.040404040404041,24.242424242424242,28.282828282828284,105.05050505050505,-5.05050505050505,1280.8080808080808
1524,14885,Kulikov Dmitry,Kulikov,Dmitry,2012-13,22.0,FLA,SU,D,34,3,7,10,-5,22,1,2,0,52,713,0.7,1.4,2.0,0.4,1.7,0.0,2.1,Sub_ 2570,7,4,Kulikov Dmitry_2012-2013,2012,2012-2013,Kulikov Dmitry,Dmitry ,Kulikov,1170732,1.170732,2.5624993593751597,5.9791651718753736,8.541664531250532,44.416655562502775,-4.270832265625266,609.020681078163,2.5624993593751597,5.9791651718753736,8.541664531250532,44.416655562502775,-4.270832265625266,609.020681078163
1525,14886,Kulikov Dmitry,Kulikov,Dmitry,2013-14,23.0,FLA,SU,D,81,8,11,19,-26,66,5,2,1,127,1757,0.9,1.3,2.3,-0.3,0.6,-0.8,-0.5,Sub_ 2570,7,5,Kulikov Dmitry_2013-2014,2013,2013-2014,Kulikov Dmitry,Dmitry ,Kulikov,3000000,3.0,2.6666666666666665,3.6666666666666665,6.333333333333333,42.333333333333336,-8.666666666666666,585.6666666666666,2.6666666666666665,3.6666666666666665,6.333333333333333,42.333333333333336,-8.666666666666666,585.6666666666666
1526,14887,Kulikov Dmitry,Kulikov,Dmitry,2014-15,24.0,FLA,RU,D,73,3,19,22,0,48,2,1,0,83,1556,0.9,3.5,4.3,1.3,4.0,-0.3,5.0,Sub_ 2570,7,6,Kulikov Dmitry_2014-2015,2014,2014-2015,Kulikov Dmitry,Dmitry ,Kulikov,4000000,4.0,0.75,4.75,5.5,20.75,0.0,389.0,0.75,4.75,5.5,20.75,0.0,389.0
1527,14888,Kulikov Dmitry,Kulikov,Dmitry,2015-16,25.0,FLA,SU,D,74,1,16,17,8,51,1,0,0,99,1557,0.1,3.4,3.5,-0.8,3.5,0.0,2.7,Sub_ 2570,7,7,Kulikov Dmitry_2015-2016,2015,2015-2016,Kulikov Dmitry,Dmitry ,Kulikov,4500000,4.5,0.2222222222222222,3.5555555555555554,3.7777777777777777,22.0,1.7777777777777777,346.0,0.2222222222222222,3.5555555555555554,3.7777777777777777,22.0,1.7777777777777777,346.0
